"Date","Price","Open","High","Low","Vol.","Change %"
"25-10-2013","20,683.52","20,725.52","20,782.16","20,622.55","9.59M","-0.20%"
"24-10-2013","20,725.43","20,766.05","21,039.42","20,656.70","8.25M","-0.20%"
"23-10-2013","20,767.88","20,875.31","20,922.32","20,589.72","11.19M","-0.47%"
"22-10-2013","20,864.97","20,863.15","20,948.91","20,810.25","10.73M","-0.14%"
"21-10-2013","20,893.89","20,915.76","20,970.92","20,768.99","12.24M","0.05%"
"18-10-2013","20,882.89","20,486.78","20,932.23","20,486.78","15.70M","2.29%"
"17-10-2013","20,415.51","20,579.56","20,629.80","20,375.42","10.30M","-0.64%"
"15-10-2013","20,547.62","20,722.90","20,759.58","20,446.73","13.55M","-0.29%"
"14-10-2013","20,607.54","20,534.61","20,645.94","20,497.88","8.87M","0.38%"
"11-10-2013","20,528.59","20,535.90","20,559.69","20,368.06","11.68M","1.26%"
"10-10-2013","20,272.91","20,228.76","20,323.77","20,135.91","10.35M","0.12%"
"09-10-2013","20,249.26","19,918.20","20,277.74","19,826.96","10.17M","1.33%"
"08-10-2013","19,983.61","20,094.21","20,150.27","19,936.72","10.88M","0.44%"
"07-10-2013","19,895.10","19,880.94","19,921.38","19,647.88","12.35M","-0.10%"
"04-10-2013","19,915.95","19,870.00","20,052.00","19,833.17","12.90M","0.07%"
"03-10-2013","19,902.07","19,585.79","19,929.24","19,583.97","15.69M","1.97%"
"01-10-2013","19,517.15","19,452.05","19,532.91","19,264.72","9.24M","0.71%"
"30-09-2013","19,379.77","19,643.89","19,651.31","19,320.73","10.01M","-1.76%"
"27-09-2013","19,727.27","19,951.73","19,981.57","19,674.38","11.80M","-0.84%"
"26-09-2013","19,893.85","19,853.66","19,997.28","19,826.99","14.94M","0.19%"
"25-09-2013","19,856.24","19,947.43","19,978.49","19,658.74","13.86M","-0.32%"
"24-09-2013","19,920.21","19,820.03","20,050.42","19,782.78","10.71M","0.10%"
"23-09-2013","19,900.96","20,060.82","20,199.81","19,826.30","11.08M","-1.79%"
"20-09-2013","20,263.71","20,616.35","20,677.99","20,051.43","13.54M","-1.85%"
"19-09-2013","20,646.64","20,354.73","20,739.69","20,347.30","18.26M","3.43%"
"18-09-2013","19,962.16","19,865.99","20,013.33","19,775.29","9.26M","0.80%"
"17-09-2013","19,804.03","19,721.90","19,819.10","19,635.44","9.94M","0.31%"
"16-09-2013","19,742.47","19,977.38","20,086.43","19,596.15","11.17M","0.05%"
"13-09-2013","19,732.76","19,744.54","19,899.37","19,675.68","10.57M","-0.25%"
"12-09-2013","19,781.88","20,046.05","20,052.05","19,676.49","11.88M","-1.08%"
"11-09-2013","19,997.45","19,999.77","20,055.53","19,777.63","15.71M","0.00%"
"10-09-2013","19,997.09","19,448.39","20,012.69","19,444.66","17.75M","3.77%"
"06-09-2013","19,270.06","19,072.02","19,293.96","18,929.38","15.62M","1.53%"
"05-09-2013","18,979.76","18,857.60","19,117.52","18,847.02","13.77M","2.22%"
"04-09-2013","18,567.55","18,314.68","18,612.60","18,188.43","14.39M","1.83%"
"03-09-2013","18,234.66","19,002.77","19,007.31","18,166.17","19.37M","-3.45%"
"02-09-2013","18,886.13","18,691.83","18,942.06","18,678.93","10.73M","1.43%"
"30-08-2013","18,619.72","18,424.72","18,679.26","18,272.76","18.50M","1.19%"
"29-08-2013","18,401.04","18,073.66","18,455.66","18,071.22","18.53M","2.25%"
"28-08-2013","17,996.15","17,851.44","18,101.84","17,448.71","21.38M","0.16%"
"27-08-2013","17,968.08","18,460.72","18,460.72","17,921.82","17.87M","-3.18%"
"26-08-2013","18,558.13","18,602.56","18,728.19","18,488.93","17.25M","0.21%"
"23-08-2013","18,519.44","18,386.53","18,546.60","18,210.75","19.25M","1.13%"
"22-08-2013","18,312.94","17,896.84","18,349.82","17,759.59","19.78M","2.27%"
"21-08-2013","17,905.91","18,545.44","18,567.70","17,807.19","17.41M","-1.86%"
"20-08-2013","18,246.04","18,142.83","18,306.46","17,970.98","18.20M","-0.34%"
"19-08-2013","18,307.52","18,587.38","18,587.38","18,139.15","14.26M","-1.56%"
"16-08-2013","18,598.18","19,297.11","19,310.95","18,559.65","14.27M","-3.97%"
"14-08-2013","19,367.59","19,299.42","19,392.56","19,203.63","14.66M","0.72%"
"13-08-2013","19,229.84","18,895.26","19,248.11","18,864.81","11.93M","1.49%"
"12-08-2013","18,946.98","18,898.94","19,066.97","18,796.01","11.70M","0.84%"
"08-08-2013","18,789.34","18,687.30","18,829.26","18,621.67","11.86M","0.67%"
"07-08-2013","18,664.88","18,758.53","18,811.46","18,551.35","12.76M","-0.36%"
"06-08-2013","18,733.04","19,127.10","19,131.92","18,667.30","13.78M","-2.34%"
"05-08-2013","19,182.26","19,178.06","19,306.51","19,141.68","11.97M","0.10%"
"02-08-2013","19,164.02","19,399.55","19,451.70","19,078.72","8.60M","-0.79%"
"01-08-2013","19,317.19","19,443.29","19,569.20","19,170.46","10.58M","-0.15%"
"31-07-2013","19,345.70","19,304.07","19,387.50","19,126.82","13.89M","-0.01%"
"30-07-2013","19,348.34","19,577.75","19,672.72","19,328.54","9.46M","-1.25%"
"29-07-2013","19,593.28","19,714.42","19,751.03","19,570.87","9.93M","-0.78%"
"26-07-2013","19,748.19","19,892.47","19,907.45","19,699.76","10.95M","-0.29%"
"25-07-2013","19,804.76","20,062.00","20,110.81","19,763.90","12.79M","-1.42%"
"24-07-2013","20,090.68","20,200.20","20,252.70","19,994.25","8.02M","-1.04%"
"23-07-2013","20,302.13","20,249.98","20,351.06","20,249.98","7.79M","0.71%"
"22-07-2013","20,159.12","20,096.71","20,264.90","20,065.69","9.41M","0.05%"
"19-07-2013","20,149.85","20,213.45","20,256.60","20,111.13","11.69M","0.11%"
"18-07-2013","20,128.41","19,999.51","20,176.90","19,956.20","9.74M","0.90%"
"17-07-2013","19,948.73","19,928.95","19,983.22","19,778.54","10.45M","0.49%"
"16-07-2013","19,851.23","19,788.09","19,890.63","19,649.58","8.05M","-0.91%"
"15-07-2013","20,034.48","19,926.10","20,072.44","19,883.19","7.00M","0.38%"
"12-07-2013","19,958.47","19,898.69","19,991.94","19,785.59","7.59M","1.44%"
"11-07-2013","19,676.06","19,468.46","19,723.51","19,468.46","8.37M","1.98%"
"10-07-2013","19,294.12","19,482.66","19,505.93","19,237.91","7.90M","-0.75%"
"09-07-2013","19,439.48","19,399.37","19,486.00","19,380.25","6.57M","0.59%"
"08-07-2013","19,324.77","19,418.98","19,422.69","19,185.92","8.40M","-0.88%"
"05-07-2013","19,495.82","19,568.79","19,640.27","19,477.74","10.05M","0.44%"
"04-07-2013","19,410.84","19,256.12","19,445.02","19,245.01","9.60M","1.22%"
"03-07-2013","19,177.76","19,347.11","19,347.11","19,147.31","9.54M","-1.47%"
"02-07-2013","19,463.82","19,573.93","19,589.14","19,442.75","9.16M","-0.58%"
"01-07-2013","19,577.39","19,352.48","19,598.43","19,347.57","8.54M","0.94%"
"28-06-2013","19,395.81","19,093.18","19,432.94","19,093.18","14.07M","2.75%"
"27-06-2013","18,875.95","18,716.11","18,925.75","18,688.28","9.91M","1.75%"
"26-06-2013","18,552.12","18,662.37","18,690.50","18,514.35","9.16M","-0.41%"
"25-06-2013","18,629.15","18,602.25","18,802.31","18,487.30","10.83M","0.48%"
"24-06-2013","18,540.89","18,714.06","18,714.06","18,467.16","11.13M","-1.24%"
"21-06-2013","18,774.24","18,695.80","18,820.81","18,615.14","14.70M","0.29%"
"20-06-2013","18,719.29","19,069.20","19,069.20","18,687.19","14.26M","-2.74%"
"19-06-2013","19,245.70","19,224.09","19,274.26","19,100.13","10.50M","0.12%"
"18-06-2013","19,223.28","19,329.17","19,383.61","19,191.37","8.64M","-0.53%"
"17-06-2013","19,325.87","19,249.90","19,344.28","19,084.68","7.01M","0.77%"
"14-06-2013","19,177.93","18,959.83","19,213.10","18,952.09","10.34M","1.86%"
"13-06-2013","18,827.16","18,897.49","18,914.13","18,765.53","13.19M","-1.12%"
"12-06-2013","19,041.13","19,103.96","19,143.24","18,969.08","10.76M","-0.53%"
"11-06-2013","19,143.00","19,382.22","19,418.74","19,121.18","14.21M","-1.53%"
"10-06-2013","19,441.07","19,530.35","19,585.75","19,366.82","6.42M","0.06%"
"07-06-2013","19,429.23","19,522.31","19,711.55","19,397.51","7.05M","-0.46%"
"06-06-2013","19,519.49","19,503.68","19,635.37","19,395.32","6.67M","-0.25%"
"05-06-2013","19,568.22","19,532.42","19,604.43","19,441.35","5.63M","0.11%"
"04-06-2013","19,545.78","19,605.68","19,742.70","19,522.47","5.99M","-0.33%"
"03-06-2013","19,610.48","19,859.22","19,860.19","19,541.97","7.31M","-0.76%"
"31-05-2013","19,760.30","20,186.67","20,191.29","19,730.55","9.46M","-2.25%"
"30-05-2013","20,215.40","20,066.94","20,254.03","20,066.14","9.50M","0.34%"
"29-05-2013","20,147.64","20,202.51","20,216.49","20,044.74","7.91M","-0.07%"
"28-05-2013","20,160.82","20,056.28","20,209.82","19,963.23","8.68M","0.65%"
"27-05-2013","20,030.77","19,750.67","20,083.47","19,678.31","8.15M","1.66%"
"24-05-2013","19,704.33","19,765.32","19,833.14","19,568.49","10.92M","0.15%"
"23-05-2013","19,674.33","19,971.37","20,027.56","19,634.79","15.53M","-1.93%"
"22-05-2013","20,062.24","20,150.69","20,220.35","20,000.86","7.65M","-0.25%"
"21-05-2013","20,111.61","20,227.17","20,308.04","20,072.68","15.64M","-0.56%"
"20-05-2013","20,223.98","20,277.76","20,443.62","20,186.66","6.84M","-0.31%"
"17-05-2013","20,286.12","20,267.60","20,328.19","20,155.01","8.10M","0.19%"
"16-05-2013","20,247.33","20,167.93","20,326.48","20,162.12","9.62M","0.17%"
"15-05-2013","20,212.96","19,798.18","20,241.96","19,798.18","9.11M","2.49%"
"14-05-2013","19,722.29","19,715.80","19,831.79","19,652.69","7.14M","0.16%"
"13-05-2013","19,691.67","20,073.41","20,109.08","19,667.39","6.53M","-2.14%"
"11-05-2013","20,122.32","20,091.93","20,146.83","20,055.18","600.00K","0.20%"
"10-05-2013","20,082.62","19,911.08","20,119.14","19,908.80","7.94M","0.72%"
"09-05-2013","19,939.04","20,015.86","20,058.48","19,903.83","5.82M","-0.26%"
"08-05-2013","19,990.18","19,950.22","20,037.27","19,851.22","6.11M","0.51%"
"07-05-2013","19,888.95","19,697.33","19,917.88","19,697.33","8.25M","1.09%"
"06-05-2013","19,673.64","19,571.66","19,694.29","19,554.31","7.89M","0.50%"
"03-05-2013","19,575.64","19,707.95","19,744.85","19,542.63","11.56M","-0.81%"
"02-05-2013","19,735.77","19,459.33","19,792.00","19,451.26","9.31M","1.19%"
"30-04-2013","19,504.18","19,492.83","19,622.68","19,317.38","13.37M","0.60%"
"29-04-2013","19,387.50","19,306.67","19,428.94","19,284.40","9.13M","0.52%"
"26-04-2013","19,286.72","19,376.00","19,384.95","19,249.75","9.52M","-0.62%"
"25-04-2013","19,406.85","19,192.11","19,434.85","19,192.11","10.19M","1.19%"
"23-04-2013","19,179.36","19,210.26","19,210.26","19,042.08","8.47M","0.05%"
"22-04-2013","19,169.83","18,989.78","19,204.90","18,989.78","8.59M","0.81%"
"18-04-2013","19,016.46","18,695.34","19,058.80","18,691.61","9.98M","1.52%"
"17-04-2013","18,731.16","18,773.45","18,869.88","18,673.44","10.91M","-0.07%"
"16-04-2013","18,744.93","18,356.32","18,771.33","18,325.73","9.34M","2.11%"
"15-04-2013","18,357.80","18,196.09","18,424.40","18,144.22","9.29M","0.63%"
"12-04-2013","18,242.56","18,275.66","18,337.91","18,186.10","9.44M","-1.62%"
"11-04-2013","18,542.20","18,577.52","18,599.14","18,397.94","8.33M","0.69%"
"10-04-2013","18,414.45","18,355.14","18,461.44","18,173.31","7.96M","1.03%"
"09-04-2013","18,226.48","18,481.47","18,565.56","18,206.61","10.60M","-1.15%"
"08-04-2013","18,437.78","18,455.80","18,504.48","18,402.93","7.58M","-0.07%"
"05-04-2013","18,450.23","18,493.67","18,525.45","18,389.29","7.94M","-0.32%"
"04-04-2013","18,509.70","18,731.38","18,733.62","18,473.85","8.35M","-1.55%"
"03-04-2013","18,801.64","19,034.00","19,035.20","18,721.72","7.70M","-1.26%"
"02-04-2013","19,040.95","18,863.82","19,060.51","18,826.53","8.29M","0.93%"
"01-04-2013","18,864.75","18,890.81","18,959.48","18,796.60","8.43M","0.15%"
"28-03-2013","18,835.77","18,702.46","18,882.54","18,568.43","14.67M","0.70%"
"26-03-2013","18,704.53","18,645.09","18,758.88","18,612.37","11.92M","0.12%"
"25-03-2013","18,681.42","18,894.13","18,950.22","18,654.61","12.14M","-0.29%"
"22-03-2013","18,735.60","18,784.93","18,859.82","18,669.20","13.53M","-0.30%"
"21-03-2013","18,792.87","18,926.21","19,082.29","18,756.65","12.49M","-0.48%"
"20-03-2013","18,884.19","19,026.46","19,028.09","18,836.77","11.09M","-0.65%"
"19-03-2013","19,008.10","19,345.91","19,378.61","18,939.47","12.67M","-1.48%"
"18-03-2013","19,293.20","19,282.63","19,345.42","19,232.23","7.46M","-0.69%"
"15-03-2013","19,427.56","19,570.01","19,673.16","19,383.13","10.21M","-0.73%"
"14-03-2013","19,570.44","19,367.26","19,604.70","19,179.33","11.15M","1.07%"
"13-03-2013","19,362.55","19,511.97","19,511.97","19,338.52","8.20M","-1.03%"
"12-03-2013","19,564.92","19,675.81","19,697.84","19,505.75","7.61M","-0.41%"
"11-03-2013","19,646.21","19,679.88","19,754.66","19,602.71","7.48M","-0.19%"
"08-03-2013","19,683.23","19,478.67","19,706.03","19,477.61","10.01M","1.39%"
"07-03-2013","19,413.54","19,222.05","19,465.52","19,212.92","8.84M","0.84%"
"06-03-2013","19,252.61","19,254.20","19,293.39","19,195.47","9.49M","0.57%"
"05-03-2013","19,143.17","18,943.62","19,164.04","18,943.62","9.40M","1.40%"
"04-03-2013","18,877.96","18,920.90","18,930.86","18,760.41","7.65M","-0.21%"
"01-03-2013","18,918.52","18,876.68","18,988.97","18,820.90","8.45M","0.30%"
"28-02-2013","18,861.54","19,264.80","19,322.28","18,793.97","14.86M","-1.52%"
"27-02-2013","19,152.41","19,090.32","19,213.02","18,997.82","8.49M","0.72%"
"26-02-2013","19,015.14","19,290.66","19,293.49","18,976.94","9.22M","-1.64%"
"25-02-2013","19,331.69","19,365.33","19,411.18","19,237.98","7.84M","0.08%"
"22-02-2013","19,317.01","19,341.90","19,401.75","19,289.83","7.61M","-0.04%"
"21-02-2013","19,325.36","19,549.05","19,554.65","19,289.70","12.45M","-1.62%"
"20-02-2013","19,642.75","19,717.94","19,742.42","19,619.89","6.84M","0.04%"
"19-02-2013","19,635.72","19,523.70","19,671.17","19,457.21","5.73M","0.69%"
"18-02-2013","19,501.08","19,496.25","19,554.48","19,462.92","5.93M","0.17%"
"15-02-2013","19,468.15","19,449.83","19,512.89","19,381.82","7.67M","-0.15%"
"14-02-2013","19,497.18","19,626.81","19,639.83","19,444.33","9.93M","-0.57%"
"13-02-2013","19,608.08","19,601.69","19,723.01","19,574.15","8.05M","0.24%"
"12-02-2013","19,561.04","19,489.87","19,583.53","19,438.53","6.86M","0.52%"
"11-02-2013","19,460.57","19,517.59","19,543.44","19,416.94","7.14M","-0.12%"
"08-02-2013","19,484.77","19,577.19","19,648.07","19,414.80","14.15M","-0.49%"
"07-02-2013","19,580.32","19,589.44","19,702.56","19,540.08","8.94M","-0.30%"
"06-02-2013","19,639.72","19,737.77","19,767.25","19,611.27","7.13M","-0.10%"
"05-02-2013","19,659.82","19,665.54","19,717.26","19,631.97","7.87M","-0.46%"
"04-02-2013","19,751.19","19,860.97","19,902.60","19,728.21","6.78M","-0.15%"
"01-02-2013","19,781.19","19,907.21","19,966.69","19,736.45","16.30M","-0.57%"
"31-01-2013","19,894.98","19,987.28","20,008.83","19,865.72","8.36M","-0.55%"
"30-01-2013","20,005.00","20,014.80","20,073.46","19,964.64","9.17M","0.07%"
"29-01-2013","19,990.90","20,080.31","20,203.66","19,970.05","8.93M","-0.56%"
"28-01-2013","20,103.35","20,129.00","20,172.45","20,062.79","6.86M","0.00%"
"25-01-2013","20,103.53","19,945.69","20,129.01","19,928.11","12.05M","0.90%"
"24-01-2013","19,923.78","20,017.20","20,072.28","19,884.20","12.05M","-0.51%"
"23-01-2013","20,026.61","19,997.04","20,058.07","19,920.91","10.29M","0.23%"
"22-01-2013","19,981.57","20,102.43","20,156.86","19,952.91","8.51M","-0.60%"
"21-01-2013","20,101.82","20,132.83","20,163.38","20,056.46","11.34M","0.31%"
"18-01-2013","20,039.04","20,038.67","20,126.55","19,990.62","14.61M","0.38%"
"17-01-2013","19,964.03","19,846.42","20,005.98","19,783.41","11.85M","0.74%"
"16-01-2013","19,817.63","19,978.19","20,009.36","19,783.02","8.50M","-0.85%"
"15-01-2013","19,986.82","19,999.82","20,036.82","19,881.78","9.62M","0.40%"
"14-01-2013","19,906.41","19,689.09","19,948.63","19,689.09","8.81M","1.23%"
"11-01-2013","19,663.64","19,813.64","19,839.80","19,619.83","9.96M","0.00%"
"10-01-2013","19,663.55","19,728.02","19,783.75","19,596.38","9.27M","-0.02%"
"09-01-2013","19,666.59","19,770.21","19,824.06","19,627.16","9.52M","-0.38%"
"08-01-2013","19,742.52","19,681.38","19,761.78","19,632.59","7.36M","0.26%"
"07-01-2013","19,691.42","19,820.56","19,856.43","19,654.46","7.33M","-0.47%"
"04-01-2013","19,784.08","19,782.59","19,797.44","19,679.99","6.95M","0.10%"
"03-01-2013","19,764.78","19,771.03","19,786.30","19,693.29","6.54M","0.26%"
"02-01-2013","19,714.24","19,693.30","19,756.68","19,686.50","7.42M","0.68%"
"01-01-2013","19,580.81","19,513.45","19,623.76","19,508.93","6.12M","0.79%"
"31-12-2012","19,426.71","19,422.59","19,491.58","19,406.17","4.88M","-0.09%"
"28-12-2012","19,444.84","19,364.08","19,465.74","19,346.07","6.62M","0.63%"
"27-12-2012","19,323.80","19,479.84","19,504.40","19,302.21","7.64M","-0.48%"
"26-12-2012","19,417.46","19,302.47","19,468.40","19,274.07","5.71M","0.84%"
"24-12-2012","19,255.09","19,278.00","19,347.64","19,237.26","7.45M","0.07%"
"21-12-2012","19,242.00","19,394.55","19,394.55","19,221.12","9.29M","-1.09%"
"20-12-2012","19,453.92","19,511.41","19,520.51","19,335.72","10.32M","-0.11%"
"19-12-2012","19,476.00","19,429.91","19,516.02","19,419.76","9.71M","0.57%"
"18-12-2012","19,364.75","19,293.01","19,396.28","19,149.03","14.05M","0.63%"
"17-12-2012","19,244.42","19,290.92","19,346.78","19,221.87","12.88M","-0.38%"
"14-12-2012","19,317.25","19,217.96","19,348.85","19,193.11","11.43M","0.46%"
"13-12-2012","19,229.26","19,403.66","19,421.72","19,196.75","9.34M","-0.65%"
"12-12-2012","19,355.26","19,432.54","19,478.79","19,317.23","7.65M","-0.16%"
"11-12-2012","19,387.14","19,466.29","19,612.18","19,285.29","7.54M","-0.12%"
"10-12-2012","19,409.69","19,442.19","19,478.01","19,362.32","6.73M","-0.07%"
"07-12-2012","19,424.10","19,514.88","19,561.87","19,363.13","9.00M","-0.32%"
"06-12-2012","19,486.80","19,475.09","19,523.25","19,186.24","9.91M","0.49%"
"05-12-2012","19,391.86","19,397.98","19,463.25","19,371.01","9.66M","0.23%"
"04-12-2012","19,348.12","19,277.58","19,373.94","19,263.71","8.12M","0.22%"
"03-12-2012","19,305.32","19,342.83","19,416.45","19,257.30","7.21M","-0.18%"
"30-11-2012","19,339.90","19,229.70","19,372.70","19,186.30","11.13M","0.88%"
"29-11-2012","19,170.91","18,873.63","19,205.33","18,873.63","11.39M","1.75%"
"27-11-2012","18,842.08","18,616.55","18,862.70","18,616.55","7.67M","1.65%"
"26-11-2012","18,537.01","18,574.36","18,590.33","18,508.79","5.85M","0.16%"
"23-11-2012","18,506.57","18,543.95","18,556.50","18,402.38","5.97M","-0.06%"
"22-11-2012","18,517.34","18,510.94","18,567.68","18,456.20","6.11M","0.31%"
"21-11-2012","18,460.38","18,379.90","18,478.50","18,309.81","6.86M","0.72%"
"20-11-2012","18,329.32","18,422.69","18,467.91","18,255.69","6.64M","-0.05%"
"19-11-2012","18,339.00","18,349.53","18,386.78","18,256.07","7.20M","0.16%"
"16-11-2012","18,309.37","18,491.49","18,563.32","18,266.76","7.06M","-0.88%"
"15-11-2012","18,471.37","18,590.07","18,593.54","18,408.69","6.13M","-0.79%"
"13-11-2012","18,618.87","18,728.95","18,732.71","18,592.21","2.02M","-0.28%"
"12-11-2012","18,670.34","18,691.02","18,750.92","18,607.66","19.38M","-0.07%"
"09-11-2012","18,683.68","18,832.75","18,894.42","18,656.41","9.59M","-0.86%"
"08-11-2012","18,846.26","18,779.74","18,865.21","18,736.45","9.72M","-0.30%"
"07-11-2012","18,902.41","18,802.82","18,973.43","18,786.14","8.82M","0.45%"
"06-11-2012","18,817.38","18,739.97","18,829.07","18,726.94","7.64M","0.29%"
"05-11-2012","18,762.87","18,749.37","18,794.63","18,683.25","5.66M","0.04%"
"02-11-2012","18,755.45","18,692.15","18,793.75","18,687.93","9.19M","1.04%"
"01-11-2012","18,561.70","18,487.90","18,589.13","18,445.18","8.91M","0.30%"
"31-10-2012","18,505.38","18,436.79","18,521.62","18,398.48","7.04M","0.40%"
"30-10-2012","18,430.85","18,642.01","18,718.28","18,393.42","8.95M","-1.10%"
"29-10-2012","18,635.82","18,656.00","18,743.41","18,572.02","7.56M","0.06%"
"26-10-2012","18,625.34","18,715.35","18,729.53","18,558.05","7.80M","-0.71%"
"25-10-2012","18,758.63","18,712.41","18,789.92","18,699.07","8.53M","0.26%"
"23-10-2012","18,710.02","18,803.62","18,812.93","18,689.38","6.04M","-0.44%"
"22-10-2012","18,793.44","18,655.93","18,809.28","18,600.88","7.10M","0.59%"
"19-10-2012","18,682.31","18,768.00","18,769.59","18,611.76","8.00M","-0.58%"
"18-10-2012","18,791.93","18,653.60","18,806.56","18,576.41","8.11M","0.97%"
"17-10-2012","18,610.77","18,667.72","18,705.19","18,535.37","7.02M","0.18%"
"16-10-2012","18,577.70","18,784.75","18,801.10","18,549.28","7.57M","-0.73%"
"15-10-2012","18,713.55","18,690.99","18,726.38","18,596.65","6.01M","0.21%"
